Target,Horizonte,Algoritmo,RMSE_CV_macro_empresa,RMSE_CV_macro_empresa_std,MAE_CV_macro_empresa,SMAPE_CV_macro_empresa,SMAPE_CV_macro_empresa_std,R2_CV_macro_empresa,R2_CV_pooled,R2_within_CV,TheilU_CV_macro_empresa,DA_CV_macro_empresa,RMSE_CV_pooled,SMAPE_CV_pooled,n_folds_wf,transformacao,log_transform,best_params
TARGET_BPA_1_ITR_T3,_ITR_T3,RandomForest,2942461.2742815632,107351.12845700947,2410787.720643393,0.08070686745199684,0.014388125603080821,-9.330225546189164,0.9753689705896598,-5.724080074278504,2.0,0.3333333333333333,30611921.497519847,0.119581302767327,3.0,log1p,True,"{'rf__max_depth': 5, 'rf__n_estimators': 200}"
TARGET_BPA_1_ITR_T3,_ITR_T3,GradientBoosting,2941100.095586195,133223.46305010442,2535998.726159124,0.07677463936168981,0.022502302154849916,-9.450281475673215,0.9875972894654081,-4.413382497318472,1.8827529331965882,0.3333333333333333,22872352.879274994,0.11285618466945356,3.0,log1p,True,"{'gb__learning_rate': 0.05, 'gb__max_depth': 4, 'gb__n_estimators': 200, 'gb__subsample': 0.8}"
TARGET_BPA_1_ITR_T3,_ITR_T3,Ensemble,2941780.6849338794,120287.29575355694,2473393.2234012587,0.07874075340684333,0.018445213878965368,-9.390253510931188,0.981483130027534,-5.0687312857984885,1.9413764665982942,0.3333333333333333,26742137.188397422,0.11621874371839028,3.0,log1p,1.0,"{'gb__learning_rate': 0.05, 'gb__max_depth': 4, 'gb__n_estimators': 200, 'gb__subsample': 0.8}"
TARGET_BPA_1_DFP,_DFP,Ridge,14868927.346210925,970099.8542592876,14543398.291828947,0.43288753698785604,0.10817288148710982,-138.2998267804115,0.5978351815501034,-434.2766746239162,2.0,0.1111111111111111,115692684.36736208,0.49568174437270063,3.0,log1p,True,{'ridge__alpha': 100.0}
TARGET_BPA_1_DFP,_DFP,SVR,21148735.563632295,1692000.7439482028,19464989.026933506,0.8794726647040689,0.0371146639762521,-392.8808949257494,-0.02379712775117852,-25.026603787963662,2.0,0.1111111111111111,210408961.71636155,0.8918883013151415,3.0,log1p,True,"{'svr__C': 1.0, 'svr__epsilon': 0.1, 'svr__gamma': 'scale'}"
TARGET_BPA_1_DFP,_DFP,RandomForest,2936249.7564668097,397485.02239035646,2429259.2745482237,0.1074648075029484,0.014262543255141421,-13.422210878273313,0.9591457675793443,-6.750146875848792,1.9554527257863885,0.3055555555555555,40478800.227081634,0.14763995721054166,3.0,log1p,True,"{'rf__max_depth': 5, 'rf__n_estimators': 200}"
TARGET_BPA_1_DFP,_DFP,GradientBoosting,3282721.2509832834,820586.0786630257,2828642.0859991615,0.10519385396993085,0.03474410692144885,-8.880927783402997,0.9714213793287412,-5.789094032447804,1.7739568490586652,0.3333333333333333,31044869.946161225,0.14951093870329232,3.0,log1p,True,"{'gb__learning_rate': 0.05, 'gb__max_depth': 4, 'gb__n_estimators': 200, 'gb__subsample': 0.8}"
TARGET_BPA_1_DFP,_DFP,Ensemble,3109485.5037250463,609035.5505266911,2628950.6802736926,0.10632933073643963,0.024503325088295135,-11.151569330838155,0.9652835734540428,-6.269620454148297,1.8647047874225269,0.3194444444444444,35761835.08662143,0.148575447956917,3.0,log1p,1.0,"{'gb__learning_rate': 0.05, 'gb__max_depth': 4, 'gb__n_estimators': 200, 'gb__subsample': 0.8}"
TARGET_BPA_1.01_ITR_T1,_ITR_T1,Ridge,4518656.185991051,1253849.9003944732,4017103.086639242,0.310490542430953,0.08194092210530378,-16.723651551901913,0.7466916513726977,-6.832105640634468,2.0,0.3333333333333333,17913879.47175095,0.3927617552921577,3.0,log1p,True,{'ridge__alpha': 100.0}
TARGET_BPA_1.01_ITR_T1,_ITR_T1,SVR,8062514.550189392,1178572.2003425113,7429187.426979736,0.8204972337592972,0.01805751153678027,-114.24785886016927,-0.08277459850197862,-4.0334305340345695,2.0,0.3333333333333333,36988145.1356652,0.844407906934419,3.0,log1p,True,"{'svr__C': 1.0, 'svr__epsilon': 0.1, 'svr__gamma': 'scale'}"
TARGET_BPA_1.01_ITR_T1,_ITR_T1,RandomForest,1571642.863898987,341613.97287954326,1376025.4814036347,0.11462017257893385,0.029870897162510894,-1.573275891565362,0.9576331271431967,-0.16986479414019717,1.4189308007193286,0.3333333333333333,7180285.667069121,0.15848661078095053,3.0,log1p,True,"{'rf__max_depth': 5, 'rf__n_estimators': 100}"
TARGET_BPA_1.01_ITR_T1,_ITR_T1,GradientBoosting,1442647.9032502498,303708.1067943951,1254393.6659489826,0.12252537414742189,0.022749232196430137,-2.6669016195963473,0.9617643075158702,0.1280503074748742,1.5262677905254636,0.3333333333333333,6531922.647773266,0.16417228149390903,3.0,log1p,True,"{'gb__learning_rate': 0.05, 'gb__max_depth': 4, 'gb__n_estimators': 300, 'gb__subsample': 0.8}"
TARGET_BPA_1.01_ITR_T1,_ITR_T1,Ensemble,1507145.3835746185,322661.03983696917,1315209.5736763086,0.11857277336317787,0.026310064679470516,-2.1200887555808547,0.9596987173295335,-0.020907243332661488,1.472599295622396,0.3333333333333333,6856104.157421194,0.16132944613742978,3.0,log1p,1.0,"{'gb__learning_rate': 0.05, 'gb__max_depth': 4, 'gb__n_estimators': 300, 'gb__subsample': 0.8}"
TARGET_BPA_1.01_ITR_T2,_ITR_T2,Ridge,4504155.95156271,1313960.7913312784,4036589.116691033,0.32664668108896716,0.11036155501533532,-32.479185942045525,0.7336757533777044,-8.93813516299007,2.0,0.3333333333333333,18155068.563501578,0.4117980841427928,3.0,log1p,True,{'ridge__alpha': 100.0}
TARGET_BPA_1.01_ITR_T2,_ITR_T2,SVR,7681765.628789973,1336121.974015548,7345428.033394635,0.8205616683929158,0.011919579905882896,-129.7687395289275,-0.07935388215449783,-11.09008015526007,2.0,0.3333333333333333,36542267.38524965,0.8349515275960906,3.0,log1p,True,"{'svr__C': 1.0, 'svr__epsilon': 0.05, 'svr__gamma': 'scale'}"
TARGET_BPA_1.01_ITR_T2,_ITR_T2,RandomForest,1562725.7285035413,44549.370065325056,1311552.9104772212,0.0947813749488498,0.008014346823866633,-3.270892967870109,0.9509234682053367,-0.08034600157583656,1.4010211484982846,0.3333333333333333,7340099.450418151,0.13610392522905748,3.0,log1p,True,"{'rf__max_depth': 5, 'rf__n_estimators': 100}"
TARGET_BPA_1.01_ITR_T2,_ITR_T2,GradientBoosting,1706334.2316689175,192259.03546015354,1366104.7068242899,0.10278706755323448,0.01879589589331444,-4.767743498251797,0.9528679214380132,-0.19204612908057914,1.703396195753026,0.3333333333333333,7371269.523873421,0.15075382445030477,3.0,log1p,True,"{'gb__learning_rate': 0.05, 'gb__max_depth': 3, 'gb__n_estimators': 200, 'gb__subsample': 0.8}"
TARGET_BPA_1.01_ITR_T2,_ITR_T2,Ensemble,1634529.9800862293,118404.2027627393,1338828.8086507556,0.09878422125104214,0.013405121358590536,-4.019318233060953,0.951895694821675,-0.13619606532820785,1.5522086721256554,0.3333333333333333,7355684.487145786,0.14342887483968114,3.0,log1p,1.0,"{'gb__learning_rate': 0.05, 'gb__max_depth': 3, 'gb__n_estimators': 200, 'gb__subsample': 0.8}"
TARGET_BPA_1.01_ITR_T3,_ITR_T3,Ridge,4794400.778113425,712063.4171181959,4457301.789243225,0.40233402767771226,0.07633017842145408,-53.44526019926877,0.7606335044819043,-11.978429590222703,2.0,0.3333333333333333,15984497.771645516,0.46038849021214806,3.0,log1p,True,{'ridge__alpha': 100.0}
TARGET_BPA_1.01_ITR_T3,_ITR_T3,SVR,7482146.241701187,1113888.911621464,7344591.329333104,0.8230458511946542,0.028188182302852572,-295.82148848950106,-0.08620451384476506,-15.298588021030843,2.0,0.3333333333333333,35709800.78748963,0.8248625676094368,3.0,log1p,True,"{'svr__C': 1.0, 'svr__epsilon': 0.05, 'svr__gamma': 'scale'}"
TARGET_BPA_1.01_ITR_T3,_ITR_T3,RandomForest,1418843.8190522622,114572.3363524482,1104888.973988686,0.09837601603087233,0.007082114121258191,-5.616642247015416,0.962798491121816,-0.8503192154930582,1.5752616311233965,0.3333333333333333,6413364.085599337,0.1265906439134358,3.0,log1p,True,"{'rf__max_depth': 5, 'rf__n_estimators': 200}"
TARGET_BPA_1.01_ITR_T3,_ITR_T3,GradientBoosting,1421215.285766216,98551.4781979179,1181242.01717735,0.09527879785437328,0.012290540796014628,-7.203314387391283,0.9676536908236933,-0.1464075336041776,1.5271051393434718,0.3333333333333333,6075623.278777018,0.1474115403003807,3.0,log1p,True,"{'gb__learning_rate': 0.03, 'gb__max_depth': 3, 'gb__n_estimators': 200, 'gb__subsample': 0.8}"
TARGET_BPA_1.01_ITR_T3,_ITR_T3,Ensemble,1420029.552409239,106561.90727518304,1143065.4955830178,0.0968274069426228,0.00968632745863641,-6.4099783172033495,0.9652260909727547,-0.4983633745486179,1.551183385233434,0.3333333333333333,6244493.6821881775,0.13700109210690825,3.0,log1p,1.0,"{'gb__learning_rate': 0.03, 'gb__max_depth': 3, 'gb__n_estimators': 200, 'gb__subsample': 0.8}"
TARGET_BPA_1.01_DFP,_DFP,Ridge,4953947.960361652,1279365.1602235574,4366244.78401263,0.3468742552529939,0.10056304709603266,-24.42611526586069,0.7747397124858494,-27.29002250511617,2.0,0.2222222222222222,15991251.996291153,0.4027640858419977,3.0,log1p,True,{'ridge__alpha': 100.0}
TARGET_BPA_1.01_DFP,_DFP,SVR,8133935.039981191,1795550.6223285724,7424796.698488906,0.8194102320281814,0.042545129829693856,-202.4814690642373,-0.08861937600505665,-21.169196739891873,2.0,0.1111111111111111,35793082.425820015,0.8328864868500295,3.0,log1p,True,"{'svr__C': 1.0, 'svr__epsilon': 0.1, 'svr__gamma': 'scale'}"
TARGET_BPA_1.01_DFP,_DFP,RandomForest,1896868.7522164192,318768.71828332276,1529486.4757336702,0.148623782633066,0.03725212567820118,-6.383629396919832,0.9253315107523085,-2.8940827238632383,1.8989285961720281,0.3333333333333333,8974189.793001413,0.16561649606707993,3.0,log1p,True,"{'rf__max_depth': 5, 'rf__n_estimators': 100}"
TARGET_BPA_1.01_DFP,_DFP,GradientBoosting,1695671.7519415484,672882.391023049,1560300.7157315165,0.12585868672647946,0.03950330064438006,-4.39318008269118,0.9295322878224476,-3.181935817953425,1.8271497877811476,0.3333333333333333,8207852.641731534,0.16172354929884594,3.0,log1p,True,"{'gb__learning_rate': 0.03, 'gb__max_depth': 4, 'gb__n_estimators': 300, 'gb__subsample': 0.8}"
TARGET_BPA_1.01_DFP,_DFP,Ensemble,1796270.252078984,495825.5546531859,1544893.5957325934,0.13724123467977273,0.03837771316129062,-5.388404739805506,0.927431899287378,-3.038009270908332,1.8630391919765878,0.3333333333333333,8591021.217366474,0.16367002268296293,3.0,log1p,1.0,"{'gb__learning_rate': 0.03, 'gb__max_depth': 4, 'gb__n_estimators': 300, 'gb__subsample': 0.8}"
TARGET_BPP_2.01_ITR_T1,_ITR_T1,Ridge,2426094.1676917044,382044.37638518197,2175228.284228006,0.4020515983259794,0.09020565821714148,-15.04737854906918,0.7556648121475268,-20.585532878601786,2.0,0.3333333333333333,13971566.553406924,0.4714203204925311,3.0,log1p,True,{'ridge__alpha': 100.0}
TARGET_BPP_2.01_ITR_T1,_ITR_T1,SVR,4529315.465819251,1089869.3591642485,4372091.445978079,0.9260450130637596,0.048884929826965344,-115.47709032887713,-0.07750315515723132,-6.98586187360601,2.0,0.3333333333333333,30989643.69414404,0.9265828966145561,3.0,log1p,True,"{'svr__C': 1.0, 'svr__epsilon': 0.1, 'svr__gamma': 'scale'}"
TARGET_BPP_2.01_ITR_T1,_ITR_T1,RandomForest,907427.6431385837,140398.35483271797,713524.3191835753,0.13405546623685258,0.029825374508054413,-2.0900720115523783,0.9564051755489716,-0.21297775623338455,1.399846650147933,0.3333333333333333,5902124.507120959,0.172871194904285,3.0,log1p,True,"{'rf__max_depth': 5, 'rf__n_estimators': 100}"
TARGET_BPP_2.01_ITR_T1,_ITR_T1,GradientBoosting,887500.3161398616,187754.04138088808,781428.518572488,0.12490283012134706,0.02706391993392929,-1.4524670011045175,0.9626028548494444,-0.4334067167340763,1.263794390849233,0.3333333333333333,5387215.070340752,0.15093065057670826,3.0,log1p,True,"{'gb__learning_rate': 0.05, 'gb__max_depth': 4, 'gb__n_estimators': 200, 'gb__subsample': 0.8}"
TARGET_BPP_2.01_ITR_T1,_ITR_T1,Ensemble,897463.9796392226,164076.19810680303,747476.4188780317,0.12947914817909983,0.028444647220991853,-1.7712695063284478,0.959504015199208,-0.3231922364837304,1.331820520498583,0.3333333333333333,5644669.788730856,0.16190092274049664,3.0,log1p,1.0,"{'gb__learning_rate': 0.05, 'gb__max_depth': 4, 'gb__n_estimators': 200, 'gb__subsample': 0.8}"
TARGET_BPP_2.01_ITR_T2,_ITR_T2,Ridge,2409373.790707437,154683.19438412544,2210692.778688126,0.37264634255456724,0.020278985206531246,-20.765738813711973,0.5306031530340621,-49.77422952026749,2.0,0.3333333333333333,19791127.508324496,0.4471358952455163,3.0,log1p,True,{'ridge__alpha': 100.0}
TARGET_BPP_2.01_ITR_T2,_ITR_T2,SVR,4738120.781608312,1264251.9081979208,4199725.543435995,0.9396159807680421,0.012180794834182756,-105.37184374146716,-0.062027228696522885,-2.5044489369372824,2.0,0.3333333333333333,32991768.463876795,0.9323239621420393,3.0,log1p,True,"{'svr__C': 1.0, 'svr__epsilon': 0.05, 'svr__gamma': 'scale'}"
TARGET_BPP_2.01_ITR_T2,_ITR_T2,RandomForest,988650.0559118983,128396.10046005443,842219.9324885594,0.13827083434554202,0.029072763911229253,-1.7064660766122746,0.9612040063736621,0.17558254941868087,1.3387031950915043,0.3333333333333333,5928424.094874349,0.16738208321454043,3.0,log1p,True,"{'rf__max_depth': 5, 'rf__n_estimators': 200}"
TARGET_BPP_2.01_ITR_T2,_ITR_T2,GradientBoosting,1074745.0249975114,193354.82657204216,855321.4994390007,0.14117984030048727,0.015182333981443339,-2.460456713875297,0.955383999630397,-0.2518627770969811,1.34409399985034,0.3333333333333333,6519395.908241979,0.16981110881822783,3.0,log1p,True,"{'gb__learning_rate': 0.03, 'gb__max_depth': 4, 'gb__n_estimators': 200, 'gb__subsample': 0.8}"
TARGET_BPP_2.01_ITR_T2,_ITR_T2,Ensemble,1031697.5404547048,160875.4635160483,848770.7159637801,0.13972533732301465,0.022127548946336298,-2.083461395243786,0.9582940030020295,-0.03814011383915013,1.3413985974709222,0.3333333333333333,6223910.001558164,0.16859659601638413,3.0,log1p,1.0,"{'gb__learning_rate': 0.03, 'gb__max_depth': 4, 'gb__n_estimators': 200, 'gb__subsample': 0.8}"
TARGET_BPP_2.01_ITR_T3,_ITR_T3,Ridge,2460838.983593186,428497.71471213555,2128271.2653783136,0.33320378887258295,0.061599289756690934,-31.63484302640043,0.3989972656607075,-37.319054753030315,2.0,0.3333333333333333,22573352.12402932,0.4582696513752607,3.0,log1p,True,{'ridge__alpha': 100.0}
TARGET_BPP_2.01_ITR_T3,_ITR_T3,SVR,4622102.448409499,1346052.6190530183,4409804.563671909,0.9306132190966768,0.03517358625782715,-149.52291575780185,-0.06799558265129176,-3.6639235431637083,2.0,0.3333333333333333,33255940.416322708,0.925864545804623,3.0,log1p,True,"{'svr__C': 1.0, 'svr__epsilon': 0.1, 'svr__gamma': 'scale'}"
TARGET_BPP_2.01_ITR_T3,_ITR_T3,RandomForest,975557.6683668504,42617.789173544974,828732.3529917961,0.12271695872602419,0.0290640753805742,-3.8686081007519117,0.9611421329072845,-0.3342255208798927,1.5315190247194626,0.3333333333333333,6066692.608226713,0.171646495895735,3.0,log1p,True,"{'rf__max_depth': 5, 'rf__n_estimators': 200}"
TARGET_BPP_2.01_ITR_T3,_ITR_T3,GradientBoosting,1055287.1937750143,137737.50225213537,879432.6947463179,0.1312356005439513,0.007966657177183749,-3.2714336515488127,0.9539345003780534,-0.5529346398088504,1.4265425338379145,0.3333333333333333,6877941.602546687,0.16540283214399434,3.0,log1p,True,"{'gb__learning_rate': 0.05, 'gb__max_depth': 3, 'gb__n_estimators': 200, 'gb__subsample': 0.8}"
TARGET_BPP_2.01_ITR_T3,_ITR_T3,Ensemble,1015422.4310709323,90177.64571284017,854082.523869057,0.12697627963498775,0.018515366278878974,-3.5700208761503625,0.957538316642669,-0.4435800803443716,1.4790307792786885,0.3333333333333333,6472317.1053867005,0.16852466401986466,3.0,log1p,1.0,"{'gb__learning_rate': 0.05, 'gb__max_depth': 3, 'gb__n_estimators': 200, 'gb__subsample': 0.8}"
TARGET_BPP_2.01_DFP,_DFP,Ridge,2467317.4314775127,648383.6233279032,2232986.6972405952,0.37568354171670354,0.024481951615691184,-41.485078527075835,0.7634418205087016,-46.275555205637566,2.0,0.1111111111111111,15820980.464055449,0.48583248727661904,3.0,log1p,True,{'ridge__alpha': 100.0}
TARGET_BPP_2.01_DFP,_DFP,SVR,4249280.399202309,1313118.2206388677,4198096.899620908,0.9205804594133994,0.001271576382725098,-170.4937219656889,-0.05615611685593088,-20.281122827674867,2.0,0.1111111111111111,34107779.56007749,0.9251523858898795,3.0,log1p,True,"{'svr__C': 1.0, 'svr__epsilon': 0.05, 'svr__gamma': 'scale'}"
TARGET_BPP_2.01_DFP,_DFP,RandomForest,973159.5353892596,48642.6571016581,896965.6637056526,0.17493722880224957,0.02418499532693801,-7.870373327621671,0.9269381163289934,-1.1778957494106272,1.7821174667619175,0.2222222222222222,8219124.818059507,0.20731029680519938,3.0,log1p,True,"{'rf__max_depth': 5, 'rf__n_estimators': 200}"
TARGET_BPP_2.01_DFP,_DFP,GradientBoosting,810118.0935126501,72226.45223494155,686941.7440698032,0.15109756273383965,0.026156905249604442,-4.129252360259464,0.9348028069273292,-1.2918832972022092,1.7305798151823832,0.3333333333333333,7482728.859656674,0.19383804485619485,3.0,log1p,True,"{'gb__learning_rate': 0.03, 'gb__max_depth': 4, 'gb__n_estimators': 300, 'gb__subsample': 0.8}"
TARGET_BPP_2.01_DFP,_DFP,Ensemble,891638.8144509548,60434.554668299825,791953.7038877278,0.1630173957680446,0.025170950288271224,-5.999812843940568,0.9308704616281613,-1.234889523306418,1.7563486409721505,0.2777777777777778,7850926.83885809,0.20057417083069712,3.0,log1p,1.0,"{'gb__learning_rate': 0.03, 'gb__max_depth': 4, 'gb__n_estimators': 300, 'gb__subsample': 0.8}"
TARGET_BPP_2.03_ITR_T1,_ITR_T1,Ridge,4068616.781405719,515608.1006676715,3874723.659181653,0.40597931378284846,0.02611657533509595,-74.01393139977976,0.39874267908053795,-72.66277900969159,2.0,0.3333333333333333,60295050.859150656,0.45760108349664863,3.0,log1p,True,{'ridge__alpha': 100.0}
TARGET_BPP_2.03_ITR_T1,_ITR_T1,SVR,5582198.106269188,932871.5688573077,5507497.886463485,0.7662310868149481,0.051927800409840616,-221.35448300647354,-0.07152594532988583,-2.0901204095706603,2.0,0.3333333333333333,85700203.24674971,0.8076779524215817,3.0,log1p,True,"{'svr__C': 1.0, 'svr__epsilon': 0.05, 'svr__gamma': 'scale'}"
TARGET_BPP_2.03_ITR_T1,_ITR_T1,RandomForest,1807691.0611525495,456416.6362485769,1323539.70857762,0.1537479405310425,0.06912204872060597,-5.522716541650495,0.9121164747005054,-0.8242997778046167,1.9459377726149611,0.3333333333333333,21899506.860989258,0.17785770282382649,3.0,log1p,True,"{'rf__max_depth': 5, 'rf__n_estimators': 200}"
TARGET_BPP_2.03_ITR_T1,_ITR_T1,GradientBoosting,1852081.0844050816,769451.2553638954,1681632.0685627796,0.15675242197020278,0.07316010254469164,-8.477827773319136,0.9238476056762641,-0.6564889581288614,1.9768936150731546,0.4444444444444444,19949621.22111614,0.20047632747958677,3.0,log1p,True,"{'gb__learning_rate': 0.03, 'gb__max_depth': 4, 'gb__n_estimators': 300, 'gb__subsample': 0.8}"
TARGET_BPP_2.03_ITR_T1,_ITR_T1,Ensemble,1829886.0727788154,612933.9458062362,1502585.8885701997,0.15525018125062262,0.0711410756326488,-7.000272157484815,0.9179820401883847,-0.7403943679667391,1.961415693844058,0.38888888888888884,20924564.0410527,0.18916701515170664,3.0,log1p,1.0,"{'gb__learning_rate': 0.03, 'gb__max_depth': 4, 'gb__n_estimators': 300, 'gb__subsample': 0.8}"
TARGET_BPP_2.03_ITR_T2,_ITR_T2,Ridge,5348814.808595732,396611.10138607724,5178537.070096311,0.39304359693205265,0.05402488318087553,-101.18402536649677,0.3712696380368079,-117.6504207414734,2.0,0.3333333333333333,52742961.518407635,0.4849316055396873,3.0,log1p,True,{'ridge__alpha': 100.0}
TARGET_BPP_2.03_ITR_T2,_ITR_T2,SVR,5712924.202864791,896349.6930509609,5561863.046939514,0.7943268584740845,0.04855659121060918,-157.9139436761448,-0.07166784258643626,-3.7173439803265125,2.0,0.3333333333333333,84636801.97783245,0.7968865346440307,3.0,log1p,True,"{'svr__C': 1.0, 'svr__epsilon': 0.05, 'svr__gamma': 'scale'}"
TARGET_BPP_2.03_ITR_T2,_ITR_T2,RandomForest,1484636.8452427976,308291.54627003527,1336656.4516791992,0.1414994445267605,0.058613034752853836,-6.97576124840327,0.9175631395074587,-4.05736205045222,1.8326798550689427,0.3333333333333333,20970564.904130545,0.16246653468370673,3.0,log1p,True,"{'rf__max_depth': 5, 'rf__n_estimators': 200}"
TARGET_BPP_2.03_ITR_T2,_ITR_T2,GradientBoosting,1597255.746179982,522477.3425528764,1321135.0464934504,0.12329589287641966,0.05884587468660539,-10.130849749305353,0.929273033202808,-7.082341089260307,1.6884745079846966,0.3333333333333333,19357737.38594893,0.1671955856127959,3.0,log1p,True,"{'gb__learning_rate': 0.03, 'gb__max_depth': 4, 'gb__n_estimators': 300, 'gb__subsample': 0.8}"
TARGET_BPP_2.03_ITR_T2,_ITR_T2,Ensemble,1540946.2957113897,415384.4444114558,1328895.7490863248,0.1323976687015901,0.05872945471972961,-8.55330549885431,0.9234180863551333,-5.569851569856263,1.7605771815268196,0.3333333333333333,20164151.145039737,0.16483106014825133,3.0,log1p,1.0,"{'gb__learning_rate': 0.03, 'gb__max_depth': 4, 'gb__n_estimators': 300, 'gb__subsample': 0.8}"
TARGET_BPP_2.03_ITR_T3,_ITR_T3,Ridge,5122687.412744855,364691.7686431746,4906733.123179075,0.4345906262140058,0.05018240467097605,-230.3254977415999,0.5077772199102494,-148.06001233724996,2.0,0.2222222222222222,51031851.21868557,0.4889499726207982,3.0,log1p,True,{'ridge__alpha': 100.0}
TARGET_BPP_2.03_ITR_T3,_ITR_T3,SVR,6033653.418052218,966964.5479433022,5894778.1528236,0.7968610897478343,0.03435984682345459,-398.2709122533034,-0.07235582753737273,-4.645118979419169,2.0,0.3333333333333333,84991336.60670157,0.7924993611838063,3.0,log1p,True,"{'svr__C': 1.0, 'svr__epsilon': 0.1, 'svr__gamma': 'scale'}"
TARGET_BPP_2.03_ITR_T3,_ITR_T3,RandomForest,1232738.688542375,155160.6759180775,1095176.178805047,0.13044708211736436,0.04987201484163415,-18.120507564080366,0.9212384588801665,-1.2369104274768716,2.0,0.3333333333333333,20517977.667148277,0.14915712177889745,3.0,log1p,True,"{'rf__max_depth': 5, 'rf__n_estimators': 100}"
TARGET_BPP_2.03_ITR_T3,_ITR_T3,GradientBoosting,1519674.242974395,138645.4366107035,1228555.7089346445,0.10494479890299019,0.03523941866622631,-18.696782263371926,0.9225642838790025,-2.3691259721267426,1.7755929300572937,0.3333333333333333,20619320.45754939,0.16096404922580895,3.0,log1p,True,"{'gb__learning_rate': 0.03, 'gb__max_depth': 4, 'gb__n_estimators': 300, 'gb__subsample': 0.8}"
TARGET_BPP_2.03_ITR_T3,_ITR_T3,Ensemble,1376206.4657583851,146903.0562643905,1161865.9438698457,0.11769594051017727,0.04255571675393023,-18.408644913726146,0.9219013713795845,-1.803018199801807,1.887796465028647,0.3333333333333333,20568649.062348835,0.1550605855023532,3.0,log1p,1.0,"{'gb__learning_rate': 0.03, 'gb__max_depth': 4, 'gb__n_estimators': 300, 'gb__subsample': 0.8}"
TARGET_BPP_2.03_DFP,_DFP,Ridge,4568850.214075179,140176.1581599264,4378822.003539875,0.403165849557122,0.03484946319685991,-49.71193517823042,0.7480643607701417,-192.00422305973566,2.0,0.0,38442559.8119039,0.4453731610481644,3.0,log1p,True,{'ridge__alpha': 100.0}
TARGET_BPP_2.03_DFP,_DFP,SVR,5722401.620580293,897412.0128582027,5717744.620381363,0.785010963882459,0.03887641944767702,-144.29932154712975,-0.05915118882458126,-7.783842597346765,2.0,0.1111111111111111,81597377.25883253,0.7886573200770841,3.0,log1p,True,"{'svr__C': 1.0, 'svr__epsilon': 0.05, 'svr__gamma': 'scale'}"
TARGET_BPP_2.03_DFP,_DFP,RandomForest,1609023.1527829634,299852.06801535457,1312609.9370122391,0.16217755033734182,0.05110924772170451,-7.475264050241118,0.9120805741201489,-5.794156416995367,1.8291046470790497,0.3333333333333333,20667191.733340316,0.17324761335807928,3.0,log1p,True,"{'rf__max_depth': 5, 'rf__n_estimators': 200}"
TARGET_BPP_2.03_DFP,_DFP,GradientBoosting,1965715.621811353,222079.6983123458,1687549.0172454936,0.1345192628545978,0.04318941421358128,-10.392245938826013,0.9115536653108637,-10.974627053640395,1.6269513069966532,0.3333333333333333,20166637.150657397,0.18329522091831052,3.0,log1p,True,"{'gb__learning_rate': 0.05, 'gb__max_depth': 4, 'gb__n_estimators': 300, 'gb__subsample': 0.8}"
TARGET_BPP_2.03_DFP,_DFP,Ensemble,1787369.3872971581,260965.88316385017,1500079.4771288664,0.14834840659596982,0.0471493309676429,-8.933754994533565,0.9118171197155063,-8.38439173531788,1.7280279770378515,0.3333333333333333,20416914.441998854,0.1782714171381949,3.0,log1p,1.0,"{'gb__learning_rate': 0.05, 'gb__max_depth': 4, 'gb__n_estimators': 300, 'gb__subsample': 0.8}"
TARGET_BPP_2_ITR_T1,_ITR_T1,Ridge,13704327.408724168,331555.40229831735,12832829.922585318,0.448314813484852,0.10720570646772935,-125.60436953886523,0.7664219908058542,-91.37784685211427,2.0,0.2222222222222222,96347625.77090877,0.48743109900969195,3.0,log1p,True,{'ridge__alpha': 100.0}
TARGET_BPP_2_ITR_T1,_ITR_T1,SVR,19624530.74513991,4016469.1363762813,17961939.074144375,0.9162689846707256,0.045817431848532576,-443.5349840710166,-0.030230123458442486,-24.04495060018277,2.0,0.2222222222222222,206957887.60986567,0.9111574832309266,3.0,log1p,True,"{'svr__C': 1.0, 'svr__epsilon': 0.1, 'svr__gamma': 'scale'}"
TARGET_BPP_2_ITR_T1,_ITR_T1,RandomForest,2709403.2440387607,864495.3170161027,2405524.2800006163,0.09918124121032225,0.033821427271005976,-5.622199766694968,0.9633491607888028,-4.200221650906818,1.986506378106892,0.3333333333333333,37270250.56574698,0.14900369843994163,3.0,log1p,True,"{'rf__max_depth': 5, 'rf__n_estimators': 200}"
TARGET_BPP_2_ITR_T1,_ITR_T1,GradientBoosting,3337215.899441393,1017905.040054235,2998917.6280220444,0.10495087666162119,0.038270310676773084,-5.455907984568873,0.9766170692722413,-6.012505972721992,1.942180673391323,0.3333333333333333,29986901.895192567,0.13763151877901056,3.0,log1p,True,"{'gb__learning_rate': 0.03, 'gb__max_depth': 4, 'gb__n_estimators': 300, 'gb__subsample': 0.8}"
TARGET_BPP_2_ITR_T1,_ITR_T1,Ensemble,3023309.571740077,941200.1785351689,2702220.9540113304,0.10206605893597172,0.03604586897388953,-5.539053875631921,0.969983115030522,-5.106363811814405,1.9643435257491073,0.3333333333333333,33628576.23046977,0.1433176086094761,3.0,log1p,1.0,"{'gb__learning_rate': 0.03, 'gb__max_depth': 4, 'gb__n_estimators': 300, 'gb__subsample': 0.8}"
